Large Category,Sub Category,Source,Category,Vendor,Contact #,Address 1,Address 2,City,State,Zip,Country,Phone,Email,URL,Current Option Period End Date,Ultimate Contract End Date,SAM UEI,"Socio-Economic Indicators 
 (only relative codes will appear for a contract)",,,,,,,,,,,,Contractor T&Cs/Pricelist,View Catalog
Information Technology , IT Training,MAS,611420 ,INTEGRATIVE SCIENCES LLC,47QSMA20D08QQ,21 GEORGE STREET UNIT G03,,LOWELL,MA,01852-2249,,617-438-5635,kmdilwali@intsci.com,http://www.nowebsite.com,"Sep 3, 2025","Sep 3, 2040",WV9PDM6QLWN4,s,,w,wo,ew,,,d,8a,,,Y,https://www.gsaadvantage.gov/ref_text/47QSMA20D08QQ/47QSMA20D08QQ_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QSMA20D08QQ&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"INTELLIGENESIS, LLC",GS-35F-460DA,6950 COLUMBIA GATEWAY DR STE 450,,COLUMBIA,MD,21046-3484,,443-567-8885,dawn.hetzer@intelligenesisllc.com,http://www.intelligenesisllc.com,"Aug 15, 2026","Aug 15, 2036",Y7J9FB1UEP45,s,,w,wo,,v,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F460DA/GS35F460DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-460DA&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"INTERNATIONAL SOFTWARE SYSTEMS, INC.",47QTCA19D0016,7337 HANOVER PKWY,STE A,GREENBELT,MD,20770-3669,,3019829700,bdgroup@issi-software.com,http://www.issi-software.com,"Oct 24, 2023","Oct 24, 2038",XDBEKP425HK5,s,,,,,,,d,,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA19D0016/47QTCA19D0016_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D0016&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"INTERSKILL LEARNING (USA), LLC.",GS-35F-0575V,1124 N TENNESSEE ST STE 103,,CARTERSVILLE,GA,30120-7938,,2144596322,dsurch@interskill.com,http://www.interskill.com,"Jul 13, 2024","Jul 13, 2029",MAJYRNSKCV77,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0575V/GS35F0575V_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0575V&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,INTERTALK CRITICAL INFORMATION SYSTEMS INC,47QTCA19D00F6,371 CUTLER AVE,,DARTMOUTH,NS,B3B 0J5,CANADA,(902)468-5998,COLDHAM@INTERTALKSYSTEMS.COM,https://intertalksystems.com,"Jul 10, 2024","Jul 10, 2039",NLCWL6XDMSV8,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D00F6/47QTCA19D00F6_online.htm,
Information Technology , IT Training,MAS,611420 ,"INTREPID NETWORKS, LLC",47QTCA20D009R,1011 E COLONIAL DR,STE 501,ORLANDO,FL,32803-4641,,(407)912-3403,annitanerses@intrepid-networks.com,www.intrepid-networks.com,"May 5, 2025","May 5, 2040",LU9HZUP959K9,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D009R/47QTCA20D009R_online.htm,
Information Technology , IT Training,MAS,611420 ,IOMAXIS,GS-35F-274AA,10505 FURNACE RD STE 101,,LORTON,VA,22079-2635,,703-455-2555,jbillingslea@iomaxis.com,http://www.iomaxis.com,"Mar 20, 2023","Mar 20, 2033",K8EHFBWRX9H8,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F274AA/GS35F274AA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-274AA&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"IPINTEGRATION, INC.",GS-35F-0740P,1105 DENNIS DR,,COSTA MESA,CA,92626-1650,,714-557-5200,thurley@ipi-1.com,http://www.ipi-1.com,"Aug 11, 2024","Aug 11, 2024",LAWVBNR6JR25,s,,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0740P/GS35F0740P_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0740P&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"IS, INC.",47QTCA18D00JQ,2554 MILLCREEK DR,,SACRAMENTO,CA,95833-3612,,916-920-1700,mike@isinc.com,http://www.isinc.com,"Aug 30, 2023","Aug 30, 2038",NQ8TSUVA9QL4,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D00JQ/47QTCA18D00JQ_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D00JQ&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,ISEC7 GOVERNMENT SERVICES INC,GS-35F-162AA,8 MARKET PL STE 405,,BALTIMORE,MD,21202-4005,,443-961-1583,SGL@ISEC7.US,http://www.parabal.com,"Jan 14, 2028","Jan 14, 2033",CTVDM8J2QMQ7,s,,,,,,,,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F162AA/GS35F162AA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-162AA&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,ISEC7 INC,47QTCA19D00LZ,8 MARKET PL,STE 402,BALTIMORE,MD,21202-4162,,917-843-4164,arthur.tang@isec7.com,http://www.isec7.com,"Sep 22, 2024","Sep 22, 2039",FB2PYCQCDJV3,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D00LZ/47QTCA19D00LZ_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D00LZ&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"ISHPI INFORMATION TECHNOLOGIES, INC.",GS-35F-467DA,6900 HARBOUR VIEW BLVD,STE E,SUFFOLK,VA,23435-3395,,(757)809-2360,contracts@ishpi.net,http://www.ishpi.net,"Aug 18, 2026","Aug 18, 2036",LN96DPZY5955,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F467DA/GS35F467DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-467DA&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"ISLAND TRAINING SOLUTIONS, INC.",47QTCA22D008H,5102 DURHAM CHAPEL HILL BLVD STE,,DURHAM,NC,27707-3394,,9194011371,daphne@islandtraining.com,http://www.islandtraining.com,"May 16, 2027","May 16, 2042",M13MMSCNADM9,s,,w,wo,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA22D008H/47QTCA22D008H_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D008H&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,ISM SERVICES INCORPORATED,GS-35F-053DA,103 W GEORGE ST,,CARMICHAELS,PA,15320-1209,,7244159842,bill.faddis@ism-corp.us,http://www.ism-corp.us,"Nov 23, 2025","Nov 23, 2035",PQUKN5YUJX21,s,,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F053DA/GS35F053DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-053DA&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,IT FEDERAL SALES LLC,GS-35F-0494T,14 FLORAL ST,,WINDHAM,NH,03087-1574,,6035603330,dhooper@itfedsales.com,http://www.itfedsales.com,"Jun 25, 2027","Jun 25, 2027",PBNMTGRC4LE8,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0494T/GS35F0494T_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0494T&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"ITERO GROUP, LLC",47QTCA18D00GP,145 LIMEKILN RD,STE 200A,NEW CUMBERLAND,PA,17070-2442,,7177695800,eswinehart@iterogroup.com,http://www.iterogroup.com,"Jul 17, 2023","Jul 17, 2038",ZL2EFANXWHK4,s,,w,wo,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D00GP/47QTCA18D00GP_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D00GP&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,ITSAVVY LLC,GS-35F-477GA,313 S ROHLWING RD,,ADDISON,IL,60101-3029,,630-396-6300,bfields@itsavvy.com,http://www.itsavvy.com,"Jun 1, 2027","Jun 1, 2037",CG32TT9XS937,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F477GA/GS35F477GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-477GA&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"IVIZ GROUP, INC.",GS-35F-0610V,900 TOWER DR,FL 4,TROY,MI,48098-2822,,(248)952-0840,SMALIK@IDASHBOARDS.COM,http://www.idashboards.com,"Jul 29, 2024","Jul 29, 2029",KEPVE73SQLD5,s,,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0610V/GS35F0610V_online.htm,
Information Technology , IT Training,MAS,611420 ,"J MICHAEL CONSULTING, LLC",GS-35F-276GA,450 CHAFFIN RD,,ROSWELL,GA,30075-2313,,7703093124,jlipsky@jmichael-consulting.com,http://WWW.JMICHAEL-CONSULTING.COM,"Mar 6, 2027","Mar 6, 2037",CN78W6K37KH7,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F276GA/GS35F276GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-276GA&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"JANUS RESEARCH GROUP, LLC",47QTCA20D0033,600 PONDER PLACE DR,,EVANS,GA,30809-3185,,7063649100,contract.admin@janusresearch.com,http://www.janusresearch.com,"Dec 9, 2024","Dec 9, 2039",Q6S9MZTEFMS5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D0033/47QTCA20D0033_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D0033&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,JM FIBER OPTICS INC.,GS-35F-0328S,13941 RAMONA AVE STE A,,CHINO,CA,91710-8412,,909-628-3445,krivera@jmfiberoptics.com,http://www.jmfiberoptics.com,"Mar 30, 2026","Mar 30, 2026",PAV7F4M33JV8,s,,,,,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0328S/GS35F0328S_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0328S&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,JOBMARKET TRAINING.COM LLC,GS-35F-435CA,46175 WESTLAKE DR STE 250,,STERLING,VA,20165-5873,,571-577-7890,neeta@intellectualpoint.com,http://www.intellectualpoint.com/,"Jul 21, 2025","Jul 21, 2035",T7T3AHPHNNF2,s,,w,wo,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F435CA/GS35F435CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-435CA&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,JOURNEYBLAZERS LLC,47QTCA22D0052,41857 WIND DANCER CT,,ALDIE,VA,20105-3251,,3018286874,gpawar@journeyblazers.com,http://www.journeyblazers.com,"Feb 21, 2027","Feb 21, 2042",E97QQJV2TFJ1,s,,w,wo,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D0052/47QTCA22D0052_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D0052&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"KEYRUS USA, INC.",47QTCA22D006B,252 W 37TH ST STE 1400,,NEW YORK,NY,10018-6640,,646-664-4872,Jeffrey.dell@keyrus.us,http://www.keyrus.consulting,"Mar 28, 2027","Mar 28, 2042",JJ9WSN8442T7,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D006B/47QTCA22D006B_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D006B&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"KIK TECHNOLOGIES, LLC",GS-35F-0441U,5131 S RIDGEWOOD AVE,STE A,PORT ORANGE,FL,32127-5168,,386-256-4875,jamie@kiktechnologies.com,http://www.kiktechnologies.com,"Jun 11, 2023","Jun 11, 2028",VPYZEPJF8G85,s,,,,,,dv,d,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0441U/GS35F0441U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0441U&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"KITCO FIBER OPTICS, INC.",GS-35F-027GA,1151 AZALEA GARDEN RD,,NORFOLK,VA,23502-5601,,757-216-2227,steven.douglas@kitcofo.com,http://www.kitcofo.com,"Oct 17, 2026","Oct 17, 2036",C18KXNHETC95,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F027GA/GS35F027GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-027GA&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"KNOWLEDGE KEY ASSOCIATES, INC.",GS-02F-0044T,6 NESHAMINY INTERPLEX DRIVE SUIT,,TREVOSE,PA,19053-6942,,267-704-1201,gsa@trainingcamp.com,http://www.trainingcamp.com,"Jan 29, 2027","Jan 29, 2027",JABWYKLD7GL8,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS02F0044T/GS02F0044T_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-02F-0044T&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,KNOWLOGY CORPORATION,47QTCA23D0003,1934 OLD GALLOWS RD STE 200,,VIENNA,VA,22182-4042,,(703)532-9777,gdrenkard@knowlogy.com,http://www.knowlogy.com,"Oct 3, 2027","Oct 3, 2042",FDNXUFWA2XK5,s,,w,wo,,,,,,,Y,Y,,
Information Technology , IT Training,MAS,611420 ,KSAPEX LLC,47QTCA19D00FT,7232 TOD ST,,FALLS CHURCH,VA,22046-2005,,5712260987,sonal.scindia@ksapex.com,http://www.ksapex.com,"Jul 22, 2024","Jul 22, 2039",LBXDLLVGWXL3,s,,w,wo,ew,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D00FT/47QTCA19D00FT_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D00FT&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,LABVANTAGE SOLUTIONS INC.,GS-35F-0139U,265 DAVIDSON AVE STE 220,,SOMERSET,NJ,08873-4120,,908-333-0114,mcook@labvantage.com,http://www.labvantage.com,"Dec 11, 2027","Dec 11, 2027",NRU9BGDSJJY7,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0139U/GS35F0139U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0139U&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"LANTEC OF LOUISIANA, L.L.C.",GS-35F-0162Y,4000 SHERWOOD FOREST BLVD,SUITE 401,BATON ROUGE,LA,70816-4376,,3372332016,cbrasseaux@lantecctc.com,http://www.lantecctc.com,"Jan 24, 2027","Jan 24, 2032",C1MCYP6XDJN7,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0162Y/GS35F0162Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0162Y&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"LC ROGERS TECHNOLOGIES, LLC",GS-35F-559GA,5452 WOODFORD DR,,BIRMINGHAM,AL,35242-4142,,(866)916-6484,josh@gsascheduleservices.com,http://www.iwmentor.com,"Jul 18, 2027","Jul 18, 2037",XN75SMV21LH9,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F559GA/GS35F559GA_online.htm,
Information Technology , IT Training,MAS,611420 ,"LEARN IT!, INC",GS-35F-0370S,33 NEW MONTGOMERY ST,STE 300,SAN FRANCISCO,CA,94105-4562,,415-693-0250,matt.murawski@learnit.com,http://www.learnit.com,"Apr 27, 2026","Apr 27, 2026",LJGFUFM9MMU4,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0370S/GS35F0370S_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0370S&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"LEARNING TREE INTERNATIONAL USA, INC.",GS-35F-369CA,13650 DULLES TECHNOLOGY DR,STE 400,HERNDON,VA,20171-6156,,703-925-7794,CONTRACTS@LEARNINGTREE.COM,http://WWW.LEARNINGTREE.COM,"Jun 19, 2025","Jun 19, 2035",KJFEG7JDZC25,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F369CA/GS35F369CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-369CA&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,LEARNQUEST INCORPORATED,GS-35F-0642R,1900 MARKET ST,STE 800,PHILADELPHIA,PA,19103-3517,,610-206-0101,yuri@learnquest.com,http://www.learnquest.com,"Jun 6, 2025","Jun 6, 2025",JSHDP29A3FR9,s,,w,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0642R/GS35F0642R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0642R&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,LEGATUM LLC,47QTCA22D0064,2017 WOODFORD RD,,VIENNA,VA,22182-3731,,571-685-8995,krobertson@atgi-llc.com,http://legatum-llc.com,"Mar 23, 2027","Mar 23, 2042",XHD1A8P47N75,s,,w,wo,ew,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D0064/47QTCA22D0064_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D0064&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"LEIDOS, INC.",GS-35F-116AA,1750 PRESIDENTS ST,,RESTON,VA,20190-5661,,(571) 526-7085,GSAPMO@leidos.com,https://www.leidos.com/company/contract-vehicles,"Dec 12, 2027","Dec 12, 2032",JSTDGZNFP4A3,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F116AA/GS35F116AA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-116AA&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,LEITZKE TRAINING AND CONSULTING INC.,47QTCA22D0050,175 W DALTON AVE,,COEUR D ALENE,ID,83815,,(208)676-1240,info@nexusww.com,http://www.nexusww.com,"Feb 17, 2027","Feb 17, 2042",JNT3UYG2NJB4,s,,,,,v,,,,,Y,Y,,
Information Technology , IT Training,MAS,611420 ,"LEVEL ACCESS, INC.",GS-35F-0611V,1600 SPRING HILL RD STE 400,,VIENNA,VA,22182-2229,,415-624-2701,brendan.fleming@levelaccess.com,http://www.levelaccess.com,"Aug 10, 2024","Aug 10, 2029",YREHPW8HGVK9,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0611V/GS35F0611V_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0611V&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,LIVEPROCESS CORPORATION,GS-35F-0104U,235 PEACHTREE ST NE,STE 2300,ATLANTA,GA,30303-1406,,412-924-0753,Bryan.kaplan@juvare.com,http://www.liveprocess.com,"Nov 25, 2027","Nov 25, 2027",WGJ9B284FPW3,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0104U/GS35F0104U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0104U&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"LKA COMPUTER CONSULTANTS, INCORPORATED",47QTCA20D0002,9658 BALTIMORE AVE STE 100,,COLLEGE PARK,MD,20740-1346,,(301)345-7777,LARRY@LKACC.COM,http://www.lkacc.com,"Sep 30, 2024","Sep 30, 2039",DAVAH13LM3G3,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D0002/47QTCA20D0002_online.htm,
Information Technology , IT Training,MAS,611420 ,LOGICAL OPERATIONS INC.,47QTCA20D00F4,3535 WINTON PL,,ROCHESTER,NY,14623-2803,,5853507088,bill.rosenthal@logicaloperations.com,http://www.logicaloperations.com,"Sep 16, 2025","Sep 16, 2040",K945LHGM68F9,s,,,,,,,,,,,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00F4/47QTCA20D00F4_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D00F4&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"LONGVIEW INTERNATIONAL TECHNOLOGY SOLUTIONS, INC.",GS-35F-0234R,12930 WORLDGATE DR STE 300,,HERNDON,VA,20170-6032,,(703)657-5511,ececere@lts.com,http://www.longviewinc.com,"Dec 26, 2024","Dec 26, 2024",CNM4U3TPGUE7,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0234R/GS35F0234R_online.htm,
Information Technology , IT Training,MAS,611420 ,"LOWRY HOLDING COMPANY, INC.",47QTCA18D0061,9420 MALTBY RD,,BRIGHTON,MI,48116-8801,,810-534-1629,rosen@lowrysolutions.com,http://www.lowrysolutions.com,"Jan 24, 2028","Jan 24, 2038",JG81G2LU7QT5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D0061/47QTCA18D0061_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D0061&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"LUMEN TECHNOLOGIES GOVERNMENT SOLUTIONS, INC.",47QTCA20D0077,4250 N FAIRFAX DR,,ARLINGTON,VA,22203-1665,,913-213-5299,Shelley.A.Rohleder@lumen.com,https://www.lumen.com/public-sector/federal-government.html,"Mar 11, 2025","Mar 11, 2040",R649KR5942C3,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA20D0077/47QTCA20D0077_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D0077&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"LUNARLINE, INC.",GS-35F-0392X,"44715 BRIMFIELD DR, STE 210",,ASHBURN,VA,20147-5926,,(540) 410-1546,lawrence.brooks@motorolasolutions.com,http://www.lunarline.com/,"May 17, 2026","May 17, 2031",M7HTX3LN7DF5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0392X/GS35F0392X_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0392X&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"LYME COMPUTER SYSTEMS, INC.",GS-35F-465GA,240 MECHANIC ST STE 301,,LEBANON,NH,03766-2617,,603-676-3645,gsasales@lyme.com,www.lyme.com,"Feb 28, 2023","May 30, 2037",F1UZPBD1VBH9,s,,,,,,,,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F465GA/GS35F465GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-465GA&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"LYTX, INC",GS-35F-0623S,9785 TOWNE CENTRE DR,,SAN DIEGO,CA,92121-1968,,8583803157,sbennett@lytx.com,http://www.lytx.com,"Sep 7, 2026","Sep 7, 2026",DNN7P51GNJY1,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0623S/GS35F0623S_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0623S&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,MAINTSMART SOFTWARE INC,47QTCA19D000Q,66164 HOMESTEAD RD,,NORTH BEND,OR,97459-8238,,(541)404-0616,dcook@maintsmart.com,https://www.maintsmart.com,"Oct 15, 2023","Oct 15, 2038",TLK3SN3REWD5,s,,w,,,v,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D000Q/47QTCA19D000Q_online.htm,
Information Technology , IT Training,MAS,611420 ,MAJORKEY TECHNOLOGIES LLC,47QTCA22D00CG,10 E 22ND ST STE 300,,LOMBARD,IL,60148-6109,,630-515-6660,gsa@majorkeytech.com,http://www.columnit.com/,"Aug 24, 2027","Aug 24, 2042",WSBEXKJD71K5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D00CG/47QTCA22D00CG_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D00CG&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"MANAN, LLC",GS-35F-0063W,5400 GLENSIDE DR,STE B,HENRICO,VA,23228-3996,,(888)464-9787,REL@gyrus.com,http://www.gyrus.com,"Oct 29, 2024","Oct 29, 2029",RHC4B28KDF68,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0063W/GS35F0063W_online.htm,
Information Technology , IT Training,MAS,611420 ,"MANTECH ADVANCED SYSTEMS INTERNATIONAL, INC.",47QTCA21D0031,2251 CORPORATE PARK DRIVE,,HERNDON,VA,20171-4839,,703-218-6440,jeromy.block@mantech.com,http://www.mantech.com,"Dec 13, 2025","Dec 13, 2040",JY2BDT2K58Z6,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D0031/47QTCA21D0031_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D0031&sin=611420&src=elib&app=cat
Information Technology , IT Training,MAS,611420 ,"MANTECH ADVANCED SYSTEMS INTERNATIONAL, INC.",GS-35F-0142W,2251 CORPORATE PARK DRIVE,,HERNDON,VA,20171-4839,,703-218-6440,jeromy.block@mantech.com,http://www.mantech.com,"Dec 6, 2024","Dec 6, 2029",JY2BDT2K58Z6,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0142W/GS35F0142W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0142W&sin=611420&src=elib&app=cat
