Large Category,Sub Category,Source,Category,Vendor,Contact #,Address 1,Address 2,City,State,Zip,Country,Phone,Email,URL,Current Option Period End Date,Ultimate Contract End Date,SAM UEI,"Socio-Economic Indicators 
 (only relative codes will appear for a contract)",,,,,,,,,,,,Contractor T&Cs/Pricelist,View Catalog
Information Technology , IT Services,MAS,54151S ,"MD TECH SOLUTIONS, LLC",GS-35F-024CA,109 OLDE GREENWICH DR,STE 101,FREDERICKSBURG,VA,22408-4022,,540-371-3725,lance.durante@mdtechgo.com,http://www.mdtechgo.com,"Oct 14, 2024","Oct 14, 2034",ZZS7KJADAKB9,s,,,,,,,d,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F024CA/GS35F024CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-024CA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MDB, INC.",47QRAA20D0028,1730 RHODE ISLAND AVE NW,STE 1200,WASHINGTON,DC,20036-3109,,202-331-0060,dweinstock@michaeldbaker.com,http://www.michaeldbaker.com,"Nov 28, 2024","Nov 28, 2039",J4KLUDGBKYJ7,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QRAA20D0028/47QRAA20D0028_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QRAA20D0028&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MDB, INC.",GS-00F-0001S,1730 RHODE ISLAND AVE NW,STE 1200,WASHINGTON,DC,20036-3109,,202-331-0060,mbaker@michaeldbaker.com,http://www.michaeldbaker.com,"Jan 17, 2025","Jan 17, 2025",J4KLUDGBKYJ7,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS00F0001S/GS00F0001S_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-00F-0001S&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,MDC INTERNATIONAL INCORPORATED,47QTCA20D0075,5750 BOU AVE STE 907,,ROCKVILLE,MD,20852-5633,,(202)290-8079,sales@mdciconsulting.com,,"Mar 11, 2025","Mar 11, 2040",PVG9EYK41MW6,s,,,,,,,,,,,Y,,
Information Technology , IT Services,MAS,54151S ,"ME AUTOMATION, LLC",47QRAA20D008Y,5437 E GROVERS AVE,,SCOTTSDALE,AZ,85254-5827,,(866)916-6484,josh@gsascheduleservices.com,www.wachsfield.com,"Sep 7, 2025","Sep 7, 2040",DZ7SLHMLC654,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QRAA20D008Y/47QRAA20D008Y_online.htm,
Information Technology , IT Services,MAS,54151S ,"MEDDATA RESEARCH, INC.",47QTCA18D0026,207 WHITE FERRY CT,,WALKERSVILLE,MD,21793-6009,,(301)845-7976,teresa@meddataresearch.com,,"Nov 8, 2027","Nov 8, 2037",Y2RVM457HKH7,s,,w,wo,ew,,,d,,,Y,Y,,
Information Technology , IT Services,MAS,54151S ,"MEDIADYNE, LLC",47QTCA19D000M,510 UTTERBACK STORE RD,,GREAT FALLS,VA,22066-3330,,(301)785-3601,fdunbar@mdsse.com,http://www.mdsse.com,"Oct 11, 2023","Oct 11, 2038",JAEHNJYAKQN3,s,,,,,v,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D000M/47QTCA19D000M_online.htm,
Information Technology , IT Services,MAS,54151S ,"MEDIANOW, INC.",GS-35F-0800N,37 MAIN STREET,STE 1E,NETCONG,NJ,07857,,973-347-2155,cos@medianow.com,http://www.medianow.com/,"Jul 23, 2023","Jul 23, 2023",HTKRFTCJH7D7,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0800N/GS35F0800N_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0800N&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MEDICAL SCIENCE & COMPUTING, LLC",GS-10F-039AA,11300 ROCKVILLE PIKE,STE 1100,ROCKVILLE,MD,20852-3012,,3012196990,cstith@guidehouse.com,http://www.mscweb.com,"Nov 7, 2027","Nov 7, 2032",QKC5FQ63F7Z4,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS10F039AA/GS10F039AA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-10F-039AA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MEDICAL SCIENCE & COMPUTING, LLC",GS-35F-0373X,11300 ROCKVILLE PIKE,STE 1100,ROCKVILLE,MD,20852-3012,,301-219-6990,cstith@guidehouse.com,http://www.mscweb.com,"May 4, 2026","May 4, 2031",QKC5FQ63F7Z4,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0373X/GS35F0373X_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0373X&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MEDICASOFT, LLC",GS-35F-280DA,2300 CLARENDON BLVD STE 300,,ARLINGTON,VA,22201-3367,,9783393878,mike.oneill@medicasoftllc.com,http://www.medicasoft.us,"Apr 21, 2026","Apr 21, 2036",LU7FY38MAJ59,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F280DA/GS35F280DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-280DA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,MEDSPHERE SYSTEMS CORPORATION,GS-35F-0240R,1220 E 7800 S FL 3,,SANDY,UT,84094-7283,,7606923726,richard.sullivan@medsphere.com,http://www.medsphere.com,"Jan 2, 2025","Jan 2, 2025",YVT8XLFJ2S85,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0240R/GS35F0240R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0240R&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MEET ME IN THE CLOUD, INC",47QTCA22D004E,15233 VENTURA BLVD STE 503,,SHERMAN OAKS,CA,91403-2201,,866-221-3221,felix@meetmeinthecloud.com,http://meetmeinthecloud.com,"Feb 7, 2027","Feb 7, 2042",JUJYLLFZTVK1,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D004E/47QTCA22D004E_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D004E&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MEGA NA, INC.",GS-35F-0031T,175 PARAMOUNT DR,STE 302,RAYNHAM,MA,02767-1065,,781-784-7684,dehebda@mega.com,http://WWW.MEGA.COM,"Oct 5, 2026","Oct 5, 2026",MLNQFKRL4EJ6,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0031T/GS35F0031T_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0031T&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MERCURY COMMUNICATIONS, LLC",47QTCA21D0027,234 LAKEVIEW DR,,CROSS JUNCTION,VA,22625-2421,,540-228-3111,geneva@mercuryecs.com,http://www.mercuryecs.com,"Nov 30, 2025","Nov 30, 2040",HHEAANK49T74,s,,,,,v,,d,,,,Y,,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D0027&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,MERCURY STUDIO LLC,47QTCA22D0003,1230 CAMBRIA DR,,TROY,MI,48085-1221,,248-444-4932,zac@flip.app,http://www.flip.training,"Sep 30, 2026","Sep 30, 2041",SQRBBSZUS5N9,s,,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA22D0003/47QTCA22D0003_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D0003&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MERIDIAN KNOWLEDGE SOLUTIONS, LLC",47QTCA20D004L,80 IRON POINT CIR,STE 100,FOLSOM,CA,95630-8592,,(916) 985-9625,jsalazar@trustvip.com,http://www.meridianks.com,"Jan 19, 2025","Jan 19, 2040",MM9LQ3WBY5V7,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D004L/47QTCA20D004L_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D004L&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MERIDIAN SOLUTIONS GROUP, INC",GS-35F-472DA,11 BRIGHTON TER,,GAITHERSBURG,MD,20877-1814,,(301)537-5869,kseebadan@meridiansolutionsgroup.com,http://www.meridiansolutionsgroup.com/,"Aug 23, 2026","Aug 23, 2036",G74NHL3LQNJ1,s,,,,,,,d,8a,,Y,Y,,
Information Technology , IT Services,MAS,54151S ,MERITEC SERVICES INC.,GS-10F-009CA,339 PERCH MEADOW,STE 140,SAN ANTONIO,TX,78253-5516,,210-694-4635 X118,andrew.jett@meritecservices.com,http://www.meritecservices.com,"Oct 26, 2024","Oct 26, 2034",FHGAHVKK1FL2,s,,,,,v,,,,,,Y,https://www.gsaadvantage.gov/ref_text/GS10F009CA/GS10F009CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-10F-009CA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MERP SYSTEMS, INC.",GS-35F-409CA,2201 COOPERATIVE WAY,STE 600,HERNDON,VA,20171-3005,,703 501 3443,pnair@merpsystems.com,http://https://www.merpsystems.com,"Jul 9, 2025","Jul 9, 2035",CJCKJLNQKLM1,s,,w,wo,ew,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F409CA/GS35F409CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-409CA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MERZIER PROCESS GROUP, LLC",GS-35F-458GA,19202 GREYSTONE SQ,,LEESBURG,VA,20176-1278,,703-657-9036,cjarrett@copiaconsultinggroup.com,http://www.copiaconsultinggroup.com,"May 24, 2027","May 24, 2037",H651TLAVYMN3,s,,w,wo,ew,,dv,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F458GA/GS35F458GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-458GA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"META DIMENSIONS, INC.",GS-35F-441DA,7115 LEESBURG PIKE STE 213,,FALLS CHURCH,VA,22043-2301,,571-933-5769,contact@metadimensionsinc.com,http://www.metadim.com,"Aug 1, 2026","Aug 1, 2036",TKHBWH1ESG55,s,,w,wo,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F441DA/GS35F441DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-441DA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"METAFORMERS, INC.",GS-35F-0449P,"1850 CENTENNIAL PARK DR, SUITE 1",,RESTON,VA,20191-1517,,7032884620,paul.stewart@metaformers.com,http://www.metaformers.com,"Apr 15, 2024","Apr 15, 2024",KCU8JCVKGZE4,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0449P/GS35F0449P_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0449P&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,METANOIA SOLUTIONS INC.,47QTCA21D00BM,45945 CENTER OAK PLAZA STE 125,,STERLING,VA,20166-6583,,703-814-0623,sandeep@metanoiasolutions.com,http://www.metanoiasolutions.com/,"Jun 28, 2026","Jun 28, 2041",FA3NH9C2J2Q8,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D00BM/47QTCA21D00BM_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D00BM&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,METAPHASE CONSULTING LLC,GS-35F-029GA,13108 MEADOW HALL CT,,HERNDON,VA,20171-2935,,703-375-9006,fcosta@metaphaseconsulting.com,www.metaphaseit.com,"Oct 17, 2026","Oct 17, 2036",ZH8ACM4ZWDL7,s,,,,,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F029GA/GS35F029GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-029GA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,METAS SOLUTIONS LLC,47QTCA20D002G,659 AUBURN AVE NE APT 109,,ATLANTA,GA,30312-1954,,404-382-8940,MAS@metassolutions.com,http://www.metassolutions.com,"Nov 21, 2024","Nov 21, 2039",D6K6G48KNB85,s,,w,wo,ew,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D002G/47QTCA20D002G_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D002G&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,METCOR LTD,GS-00F-002BA,1501 M ST NW,STE 340,WASHINGTON,DC,20005-1728,,2029043287,stacey.friedman@lsidc.com,http://www.lsidc.com,"Mar 17, 2024","Mar 17, 2034",DM65Q664LJ19,s,,,,,v,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS00F002BA/GS00F002BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-00F-002BA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"METOVA FEDERAL, LLC",GS-35F-242BA,4510 DALY DR STE 300,,CHANTILLY,VA,20151-3709,,7032241000,maureen.soldano@bylight.com,http://www.metovafederal.com,"Feb 25, 2024","Feb 25, 2034",CG5ELJ6ES9F4,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F242BA/GS35F242BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-242BA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"METRICA, INC.",47QTCA19D00F1,100 NE LOOP 410 STE 520,,SAN ANTONIO,TX,78216-4727,,210-822-2310,metrica-contracts@metricanet.com,http://www.metricanet.com,"Jul 8, 2024","Jul 8, 2039",RDFCM3FF8BJ3,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D00F1/47QTCA19D00F1_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D00F1&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"METRO PRODUCTIONS GOVERNMENT SERVICES, LLC",GS-00F-267DA,132 E QUEEN ST,,HAMPTON,VA,23669-4004,,(757)726-0877,kkillingsworth@metroproductions-gs.com,http://www.metroproductions-gs.com,"Aug 28, 2026","Aug 28, 2036",RQHJU1SBB7F9,s,,,,,v,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS00F267DA/GS00F267DA_online.htm,
Information Technology , IT Services,MAS,54151S ,METROIBR JV LLC,47QTCA22D00AB,1017 PATHFINDER WAY STE 100,,ROCKLEDGE,FL,32955-3266,,407-803-2802,pcomelchook@teamibr.com,http://www.metroibr.com/,"Jul 6, 2027","Jul 6, 2042",LB5CWDKJLGC7,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D00AB/47QTCA22D00AB_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D00AB&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"METRONOME, LLC",47QTCA19D005R,11216 WAPLES MILL RD,STE 105,FAIRFAX,VA,22030-6099,,8142414449,leanne.l@wearemetronome.com,http://https://wearemetronome.com/,"Feb 12, 2024","Feb 12, 2039",TP88WUES3U39,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D005R/47QTCA19D005R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D005R&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"METROSTAR SYSTEMS, INC.",GS-00F-161CA,1856 OLD RESTON AVE,STE 100,RESTON,VA,20190-3330,,571-535-2507,contracts@metrostar.com,www.metrostarsystems.com/contract-vehicles/,"Jun 11, 2025","Jun 11, 2035",GFHQVAFQJ1B5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS00F161CA/GS00F161CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-00F-161CA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"METROSTAR SYSTEMS, INC.",GS-35F-0816P,1856 OLD RESTON AVE,STE 100,RESTON,VA,20190-3330,,571-535-2507,contracts@metrostar.com,www.metrostarsystems.com/contract-vehicles/,"Aug 31, 2024","Aug 31, 2024",GFHQVAFQJ1B5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0816P/GS35F0816P_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0816P&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"METTLE SOLUTIONS, LLC",47QTCA21D004Y,10320 LITTLE PATUXENT PKWY,SUITE 233-02,COLUMBIA,MD,21044-3313,,515-422-0554,kishore.metla@mettles.com,http://https://www.mettles.com,"Feb 3, 2026","Feb 3, 2041",CURWPHLP9PK9,s,,,,,,,d,8a,,,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D004Y/47QTCA21D004Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D004Y&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MFR CONSULTANTS, INC.",GS-35F-046DA,128 CHESTNUT ST LOWR,,PHILADELPHIA,PA,19106-4703,,2158800350,prhym@mfrconsultants.com,http://www.mfrconsultants.com,"Nov 12, 2025","Nov 12, 2035",XAARDGG6M161,s,,w,wo,ew,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F046DA/GS35F046DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-046DA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MHM INNOVATIONS, INC.",GS-35F-0257W,1521 WESTBRANCH DR STE 500,,TYSONS,VA,22102-3213,,703-877-1314,lbaker@mhminnovations.com,http://www.mhminnovations.com,"Feb 28, 2025","Feb 28, 2030",PGVUJSKSV4M9,s,,w,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0257W/GS35F0257W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0257W&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,MI TECHNICAL SOLUTIONS INC,47QTCA23D0005,860 GREENBRIER CIR,STE 304,CHESAPEAKE,VA,23320-2640,,(757)410-0435,MIhrig@MITechnicalSolutions.com,www.mitechnicalsolutions.com,"Oct 4, 2027","Oct 4, 2042",RH63VKMG2Q83,s,,w,wo,,,,,,,Y,Y,,
Information Technology , IT Services,MAS,54151S ,"MIAMITSPI, LLC",47QTCA21D00F0,1950 ROLAND CLARKE PL,STE 210J,RESTON,VA,20191-1414,,571-323-5650,kking@mn-e.com,http://www.miamitspi.com,"Sep 13, 2026","Sep 13, 2041",KHQ7LUJQLTG9,s,,,,,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D00F0/47QTCA21D00F0_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D00F0&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MICHAEL BAKER INTERNATIONAL, INC.",47QRAA21D008D,3601 EISENHOWER AVE STE 600,,ALEXANDRIA,VA,22304-6426,,703-483-0029,tmcallister@mbakerintl.com,http://www.mbakerintl.com,"Aug 1, 2026","Aug 1, 2041",FJQMSBGAVSR1,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QRAA21D008D/47QRAA21D008D_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QRAA21D008D&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,MICHAEL CLARKE LLC,47QTCA22D004T,6451 N FEDERAL HWY STE 410,,FORT LAUDERDALE,FL,33308-1488,,954-809-3534,rick.connolly@gravityitresources.com,http://www.gravityitresources.com,"Feb 16, 2027","Feb 16, 2042",R8MAM7YD9L72,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D004T/47QTCA22D004T_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D004T&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,MICHAEL PEAY CORPORATION,47QTCA19D00ED,850 N RANDOLPH ST APT 2033,,ARLINGTON,VA,22203-4053,,703-859-9897,mike.peay@mpeaycorp.com,http://www.mpeaycorp.com,"Jun 25, 2024","Jun 25, 2039",GZ8WR33N5XS5,s,,,,,v,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D00ED/47QTCA19D00ED_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D00ED&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MICRO SYSTEMS CONSULTANTS, INC.",GS-35F-357GA,2785 HARTLAND RD,,FALLS CHURCH,VA,22043-3529,,(703)538-0807,jreznikoff@msag.net,http://www.msag.net,"Apr 5, 2027","Apr 5, 2037",DK3YDPKR7DA9,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F357GA/GS35F357GA_online.htm,
Information Technology , IT Services,MAS,54151S ,MICROASSIST INC,47QTCA18D00GU,8500 SHOAL CREEK BLVD,,AUSTIN,TX,78757-7591,,512-794-8440,dtwining@microassist.com,http://www.microassist.com,"Jul 19, 2023","Jul 19, 2038",FF5JF7UHPRF4,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D00GU/47QTCA18D00GU_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D00GU&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MICROAUTOMATION, INC.",47QTCA22D0004,5870 TRINITY PKWY STE 600,,CENTREVILLE,VA,20120-1974,,7035432117,cgray@microautomation.com,http://www.microautomation.com,"Sep 30, 2026","Sep 30, 2041",CLWCMMFXNWP5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D0004/47QTCA22D0004_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D0004&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MICRODESK, INC.",47QTCA22D003D,10 TARA BLVD STE 420,,NASHUA,NH,03062-2800,,646-351-8015,gsacontracts@microdesk.com,http://www.microdesk.com,"Jan 17, 2027","Jan 17, 2042",SMLDUXLNQR51,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D003D/47QTCA22D003D_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D003D&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,MICROHEALTH LLC,47QRAA18D0098,8229 BOONE BLVD STE 500,,VIENNA,VA,22182-2634,,855-294-3547,contracts@microhealthllc.com,http://www.microhealthllc.com,"May 10, 2023","May 10, 2038",C1RQANT6CG57,s,,,,,,dv,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QRAA18D0098/47QRAA18D0098_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QRAA18D0098&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,MICROHEALTH LLC,GS-35F-413BA,8229 BOONE BLVD STE 500,,VIENNA,VA,22182-2634,,855-294-3547,contracts@microhealthllc.com,http://www.microhealthllc.com,"Jun 18, 2024","Jun 18, 2034",C1RQANT6CG57,s,,,,,,dv,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F413BA/GS35F413BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-413BA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,MICROTECHNOLOGIES LLC,47QTCA21D000N,8330 BOONE BLVD STE 600,,VIENNA,VA,22182-2658,,12077354432,acushman@microtech.net,http://www.microtech.net,"Oct 18, 2025","Oct 18, 2040",CL69E7KATK59,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D000N/47QTCA21D000N_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D000N&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,MICROTECHNOLOGIES LLC,GS-35F-0629R,8330 BOONE BLVD STE 600,,VIENNA,VA,22182-2658,,703-891-1073,contracts@microtech.net,http://www.microtech.net,"Jun 1, 2025","Jun 1, 2025",CL69E7KATK59,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0629R/GS35F0629R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0629R&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MIDTOWN PERSONNEL, INC.",GS-35F-0220W,1130 CONNECTICUT AVE NW STE 1101,,WASHINGTON,DC,20036-3927,,2028874747,tasha@themidtowngroup.com,http://www.themidtowngroup.com,"Jan 27, 2025","Jan 27, 2030",GVDLKJJCLMC4,s,,w,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0220W/GS35F0220W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0220W&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"MIDWEST CONSULTING GROUP, INC.",GS-35F-432DA,11880 COLLEGE BLVD STE 400,,OVERLAND PARK,KS,66210-1318,,9136938200,lindar@mcginfo.com,http://www.mcginfo.com,"Jul 31, 2026","Jul 31, 2036",V5M3NHC9SKQ8,s,,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F432DA/GS35F432DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-432DA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,MILLENNIUM COMMUNICATIONS GROUP INC.,GS-35F-0220R,11 MELANIE LN UNIT 13 E,,EAST HANOVER,NJ,07936-1100,,800-677-1919,kmclaughlin@millenniuminc.com,http://www.millenniuminc.com,"Dec 20, 2024","Dec 20, 2024",FGNMJJMAF7U7,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0220R/GS35F0220R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0220R&sin=54151S&src=elib&app=cat
