Large Category,Sub Category,Source,Category,Vendor,Contact #,Address 1,Address 2,City,State,Zip,Country,Phone,Email,URL,Current Option Period End Date,Ultimate Contract End Date,SAM UEI,"Socio-Economic Indicators 
 (only relative codes will appear for a contract)",,,,,,,,,,,,Contractor T&Cs/Pricelist,View Catalog
Information Technology , IT Services,MAS,54151HACS ,"KOMPLETE SYSTEMS INTEGRATORS, INC.",47QTCA20D00DQ,320 W LANIER AVE STE 200,,FAYETTEVILLE,GA,30214-7443,,678-362-2911,kevin.doby@kompsys.com,http://www.kompsys.com,"Aug 11, 2025","Aug 11, 2040",S789LHWSKL11,s,,,,,,dv,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00DQ/47QTCA20D00DQ_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D00DQ&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,KPMG LLP,GS-35F-0095W,8350 BROAD ST STE 900,,MCLEAN,VA,22102-5150,,571-695-5019,mbrooke@kpmg.com,http://www.kpmg.com,"Nov 15, 2024","Nov 15, 2029",MAA3SBSDQVM1,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0095W/GS35F0095W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0095W&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"KREATIVE TECHNOLOGIES, LLC",GS-35F-450DA,4114 LEGATO ROAD,SUITE 600,FAIRFAX,VA,22033-4002,,703-341-4641,adnan@kreativetech.com,http://kreativetech.com/,"Aug 9, 2026","Aug 9, 2036",NX1PMLNXRQK5,s,,,,,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F450DA/GS35F450DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-450DA&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,L SQUARED LLC,GS-35F-201DA,6635 S DAYTON ST STE 130,,GREENWOOD VILLAGE,CO,80111-6109,,303-495-5908,costrom@L2cyber.com,http://L2cyber.com,"Feb 25, 2026","Feb 25, 2036",VE1KPVF275D4,s,,w,wo,ew,v,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F201DA/GS35F201DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-201DA&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,LA JOLLA LOGIC,47QTCA19D002G,444 W C ST,# 220,SAN DIEGO,CA,92101-3533,,6195175783,karina.arushanyan@lajollalogic.com,http://www.lajollalogic.com/,"Nov 25, 2023","Nov 25, 2038",DDDPACHP8694,s,,w,wo,ew,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D002G/47QTCA19D002G_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D002G&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"LEIDOS, INC.",GS-35F-116AA,1750 PRESIDENTS ST,,RESTON,VA,20190-5661,,(571) 526-7085,GSAPMO@leidos.com,https://www.leidos.com/company/contract-vehicles,"Dec 12, 2027","Dec 12, 2032",JSTDGZNFP4A3,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F116AA/GS35F116AA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-116AA&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"LENTECH, INC.",GS-35F-0451V,4405 WESTRIDGE CT NW,,ALBUQUERQUE,NM,87114-5770,,888-455-1115,agallegos@lentechinc.com,http://www.lentechinc.com,"May 14, 2024","May 14, 2029",H51CAWUENRS8,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0451V/GS35F0451V_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0451V&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"LIFE CYCLE ENGINEERING, INC.",GS-35F-052DA,4360 CORPORATE RD,,NORTH CHARLESTON,SC,29405-7439,,843-670-1808,KWHITE@LCE.com,http://www.LCE.com,"Dec 17, 2025","Dec 17, 2035",S95EAVECVJA7,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F052DA/GS35F052DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-052DA&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,LIGHTFEATHER IO LLC,47QTCA21D000X,742 FONTAINE ST,,ALEXANDRIA,VA,22302-3607,,703-599-2862,SARAH.FAHDEN@LIGHTFEATHER.IO,http://WWW.LIGHTFEATHER.IO,"Oct 25, 2025","Oct 25, 2040",DWHMBJN4VZG8,s,,w,wo,ew,,dv,d,8a,,,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D000X/47QTCA21D000X_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D000X&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"LONGVIEW INTERNATIONAL TECHNOLOGY SOLUTIONS, INC.",GS-35F-0234R,12930 WORLDGATE DR STE 300,,HERNDON,VA,20170-6032,,(703)657-5511,ececere@lts.com,http://www.longviewinc.com,"Dec 26, 2024","Dec 26, 2024",CNM4U3TPGUE7,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0234R/GS35F0234R_online.htm,
Information Technology , IT Services,MAS,54151HACS ,LUCAYAN TECHNOLOGY SOLUTIONS LLC,47QTCA20D0013,1228 E 7TH AVE STE 201,,TAMPA,FL,33605-3505,,8133857827,rbhanna@lucayantechnology.com,http://www.lucayantechnology.com,"Oct 16, 2024","Oct 16, 2039",N8BZNAQJAP43,s,,,,,,dv,d,8a,h,,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D0013/47QTCA20D0013_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D0013&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"LUCIDIA IT, LLC",47QTCA22D001H,6525 E 82ND ST STE 103,,INDIANAPOLIS,IN,46250-1545,,5406618037,pdwyer@lucidiaitfederal.com,http://www.lucidiait.com,"Nov 4, 2026","Nov 4, 2041",F1N1K2PRZYW5,s,,w,wo,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA22D001H/47QTCA22D001H_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D001H&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"LUNARLINE, INC.",GS-35F-0392X,"44715 BRIMFIELD DR, STE 210",,ASHBURN,VA,20147-5926,,(540) 410-1546,lawrence.brooks@motorolasolutions.com,http://www.lunarline.com/,"May 17, 2026","May 17, 2031",M7HTX3LN7DF5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0392X/GS35F0392X_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0392X&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"MAGNUS MANAGEMENT GROUP, LLC",GS-35F-0103Y,15550 SMITHFIELD PL,,CENTREVILLE,VA,20120-4901,,3073330711,ssengupta@nxtkey.com,http://www.magnusmanagement.com,"Dec 7, 2026","Dec 7, 2031",MMC8C63P2YN4,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0103Y/GS35F0103Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0103Y&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"MAKO GROUP LLC, THE",GS-35F-357DA,1905 S NEW MARKET ST,STE 230,CARMEL,IN,46032,,(317)456-2884,zjones@makopro.com,http://www.makopro.com/,"Jun 9, 2026","Jun 9, 2036",CHJPBM6MEDK3,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F357DA/GS35F357DA_online.htm,
Information Technology , IT Services,MAS,54151HACS ,"MANTECH ADVANCED SYSTEMS INTERNATIONAL, INC.",47QTCA21D0031,2251 CORPORATE PARK DRIVE,,HERNDON,VA,20171-4839,,703-218-6440,jeromy.block@mantech.com,http://www.mantech.com,"Dec 13, 2025","Dec 13, 2040",JY2BDT2K58Z6,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D0031/47QTCA21D0031_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D0031&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"MANTECH ADVANCED SYSTEMS INTERNATIONAL, INC.",GS-35F-0142W,2251 CORPORATE PARK DRIVE,,HERNDON,VA,20171-4839,,703-218-6440,jeromy.block@mantech.com,http://www.mantech.com,"Dec 6, 2024","Dec 6, 2029",JY2BDT2K58Z6,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0142W/GS35F0142W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0142W&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,MANTIS SECURITY CORPORATION,47QTCA21D0042,1990 MAIN ST,STE 770,SARASOTA,FL,34236-8000,,571-418-7797,jeff@mantis-security.com,http://www.mantis-security.com,"Jan 18, 2026","Jan 18, 2041",EXS7HQEHZE61,s,,,,,,dv,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D0042/47QTCA21D0042_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D0042&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,MARCELLE CONSULTING LLC,47QTCA21D0057,12800 GRISTMILL LN,,BOWIE,MD,20721-3296,,412-874-8084,mahaines@marcelleconsultants.com,http://marcelleconsultants.com,"Feb 10, 2026","Feb 10, 2041",CVKNKWB8XZX1,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D0057/47QTCA21D0057_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D0057&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,MARKESMAN LLC,47QTCA18D00G0,11817 CANON BLVD,STE 610,NEWPORT NEWS,VA,23606-4519,,757-932-1369,Charlene.Polk@markesman.com,http://www.markesman.com,"Jul 8, 2023","Jul 8, 2038",HKVXVSDPECN3,s,,,,,v,,,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D00G0/47QTCA18D00G0_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D00G0&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"MARTINFEDERAL CONSULTING, LLC",GS-35F-491CA,513 MADISON ST SE,STE 100,HUNTSVILLE,AL,35801-4206,,256-382-4316,l.cheatham@martinfed.com,http://www.martinfed.com,"Sep 9, 2025","Sep 9, 2035",W5Z1XCDF5723,s,,,,,,dv,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F491CA/GS35F491CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-491CA&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"MAVERIS, LLC",47QSWA18D008Q,126 E BURKE ST,STE 19,MARTINSBURG,WV,25401-4302,,304-315-2786,ron.cangley@maveris.com,http://www.maveris.com,"Aug 22, 2023","Aug 22, 2038",NEKWPBM5VT33,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QSWA18D008Q/47QSWA18D008Q_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QSWA18D008Q&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,MAX CYBERSECURITY LLC,47QTCA21D003W,1333 NEW HAMPSHIRE AVE NW,SUITE 2-124,WASHINGTON,DC,20036-1511,,202-499-6855,Mechols@maxcybersecurity.com,http://www.maxcybersecurity.com,"Jan 6, 2026","Jan 6, 2041",XGABT7PNXAN9,s,,,,,,,d,8a,h,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D003W/47QTCA21D003W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D003W&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"MAXIMUS FEDERAL CONSULTING, LLC",GS-35F-0534W,1600 TYSONS BLVD,STE 300,MCLEAN,VA,22102,,703-857-2172,jlcoe@attain.com,http://www.attain.com,"Jul 11, 2025","Jul 11, 2030",RYMXZHTX4WP3,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0534W/GS35F0534W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0534W&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"MBL TECHNOLOGIES, INC.",GS-35F-0475X,1100 N GLEBE RD,STE 1010,ARLINGTON,VA,22201-5786,,8045135199,donna.fletcher@mbltechnologies.com,http://www.mbltechnologies.com,"Jul 6, 2026","Jul 6, 2031",T5B8A815YKG8,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0475X/GS35F0475X_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0475X&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,MCI COMMUNICATIONS SERVICES INC,GS-35F-0382T,22001 LOUDOUN COUNTY PKWY,,ASHBURN,VA,20147-6122,,7034318352,ellen.lord@verizon.com,http://WWW.VERIZON.COM,"Apr 12, 2027","Apr 12, 2027",G41BFWVS2PD7,,o,,,,,,,,,,,https://www.gsaadvantage.gov/ref_text/GS35F0382T/GS35F0382T_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0382T&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"MD TECH SOLUTIONS, LLC",GS-35F-024CA,109 OLDE GREENWICH DR,STE 101,FREDERICKSBURG,VA,22408-4022,,540-371-3725,lance.durante@mdtechgo.com,http://www.mdtechgo.com,"Oct 14, 2024","Oct 14, 2034",ZZS7KJADAKB9,s,,,,,,,d,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F024CA/GS35F024CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-024CA&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"METOVA FEDERAL, LLC",GS-35F-242BA,4510 DALY DR STE 300,,CHANTILLY,VA,20151-3709,,7032241000,maureen.soldano@bylight.com,http://www.metovafederal.com,"Feb 25, 2024","Feb 25, 2034",CG5ELJ6ES9F4,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F242BA/GS35F242BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-242BA&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"METRICA, INC.",47QTCA19D00F1,100 NE LOOP 410 STE 520,,SAN ANTONIO,TX,78216-4727,,210-822-2310,metrica-contracts@metricanet.com,http://www.metricanet.com,"Jul 8, 2024","Jul 8, 2039",RDFCM3FF8BJ3,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D00F1/47QTCA19D00F1_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D00F1&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"METRONOME, LLC",47QTCA19D005R,11216 WAPLES MILL RD,STE 105,FAIRFAX,VA,22030-6099,,8142414449,leanne.l@wearemetronome.com,http://https://wearemetronome.com/,"Feb 12, 2024","Feb 12, 2039",TP88WUES3U39,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D005R/47QTCA19D005R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D005R&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"METROSTAR SYSTEMS, INC.",GS-00F-161CA,1856 OLD RESTON AVE,STE 100,RESTON,VA,20190-3330,,571-535-2507,contracts@metrostar.com,www.metrostarsystems.com/contract-vehicles/,"Jun 11, 2025","Jun 11, 2035",GFHQVAFQJ1B5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS00F161CA/GS00F161CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-00F-161CA&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"METROSTAR SYSTEMS, INC.",GS-35F-0816P,1856 OLD RESTON AVE,STE 100,RESTON,VA,20190-3330,,571-535-2507,contracts@metrostar.com,www.metrostarsystems.com/contract-vehicles/,"Aug 31, 2024","Aug 31, 2024",GFHQVAFQJ1B5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0816P/GS35F0816P_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0816P&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,MICROTECHNOLOGIES LLC,47QTCA21D000N,8330 BOONE BLVD STE 600,,VIENNA,VA,22182-2658,,12077354432,acushman@microtech.net,http://www.microtech.net,"Oct 18, 2025","Oct 18, 2040",CL69E7KATK59,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D000N/47QTCA21D000N_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D000N&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,MILLENNIUM CORPORATION,GS-10F-0141W,1400 CRYSTAL DR STE 400,,ARLINGTON,VA,22202-4156,,703-436-1346,Stefano.Maci@millgroupinc.com,http://www.millgroupinc.com,"Mar 21, 2025","Mar 21, 2030",VQEKGSSU7FG3,s,,,,,,dv,d,,,,Y,https://www.gsaadvantage.gov/ref_text/GS10F0141W/GS10F0141W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-10F-0141W&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"MINDPOINT GROUP, LLC",GS-35F-018BA,6203 CARDINAL BROOK CT,,SPRINGFIELD,VA,22152-1516,,703-636-2033 EXT. 70,contracts@mindpointgroup.com,http://www.mindpointgroup.com,"Oct 10, 2023","Oct 10, 2033",RFT6PGN45CG5,s,,w,wo,ew,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F018BA/GS35F018BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-018BA&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,MIRZAYAN LLC,47QTCA20D00DW,1042 ADAMS ST NW,,ROANOKE,VA,24017-4447,,5405883766,andre@mirzayanconsulting.com,http://mirzayanllc.com,"Aug 17, 2025","Aug 17, 2040",XS2WDHHEU9N1,s,,,,,,,,,h,,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00DW/47QTCA20D00DW_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D00DW&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"MISSING LINK COMMUNICATIONS, LLC",GS-35F-0448R,7630 LITTLE RIVER TPKE,STE 205,ANNANDALE,VA,22003-2610,,703-299-9390,angela.norman@mls-va.com,http://www.missinglinksecurity.com/,"Mar 23, 2025","Mar 23, 2025",NYL2NY3UJZD5,s,,w,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0448R/GS35F0448R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0448R&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"MOUNTCHOR TECHNOLOGIES, INC.",47QTCA20D00F0,11010 POPLAR FORD TRL,,MANASSAS,VA,20109-2123,,571-437-4772,maria.rabinowitz@mountchor.com,http://www.mountchor.com,"Sep 14, 2025","Sep 14, 2040",DZLAT1TPGTC5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00F0/47QTCA20D00F0_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D00F0&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,MRE TECHNOLOGY SOLUTIONS LLC,GS-35F-215CA,127 LUBRANO DR STE 203,,ANNAPOLIS,MD,21401-7369,,4102670469,jackgardiner@mretec.com,http://www.mretec.com,"Mar 31, 2025","Mar 31, 2035",MXUTJ6SADG37,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F215CA/GS35F215CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-215CA&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"MSM-NET, INC.",47QTCA22D006Q,3993 S DREXEL BLVD,,CHICAGO,IL,60653-2441,,312-952-8900,mark@msmnetsecurity.com,http://www.msmnetsecurity.com,"Apr 11, 2027","Apr 11, 2042",WCFDLHXL5KL8,s,,,,,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D006Q/47QTCA22D006Q_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D006Q&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"MTI SYSTEMS, INC.",47QTCA19D008N,5929 TALBOT RD,,LOTHIAN,MD,20711-9757,,518-894-2538,lauren@mti-systems.com,http://www.mti-systems.com,"Mar 25, 2024","Mar 25, 2039",P67PZCU418M3,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D008N/47QTCA19D008N_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D008N&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"NCOMPASS, LLC",47QTCA22D00DJ,230 JOHNNY LN,,STEVENSVILLE,MD,21666-2240,,(216)280-5881,kathy@thecontractpros.com,,"Sep 25, 2027","Sep 25, 2042",H4CJT9M7WZX3,s,,,,,,dv,,,,Y,Y,,
Information Technology , IT Services,MAS,54151HACS ,"NDEPTH SECURITY, LLC",47QTCA19D000S,6815 LAUREL SUMMIT DR,,HANOVER,PA,17331-7979,,4437411260,cabral.mitchner@ndepthsecurity.com,http://www.ndepthsecurity.com,"Oct 17, 2023","Oct 17, 2038",SQFEBDMFA9N6,s,,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA19D000S/47QTCA19D000S_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D000S&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"NETCENTRIC TECHNOLOGY, LLC",47QRAA19D00AU,3349 RTE 138 BLDG A 2ND FL,,WALL,NJ,07719-9671,,571-418-9792,aabrams@asrcfederal.com,http://www.asrcfederal.com/netcentric-technology-mas/,"Jul 31, 2024","Jul 31, 2039",T65LCYKJCW58,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QRAA19D00AU/47QRAA19D00AU_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QRAA19D00AU&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,NETCENTRICS CORPORATION,GS-35F-0579P,205 VAN BUREN ST,STE 420,HERNDON,VA,20170-5344,,9546040464,sdessources@netcentrics.com,http://https://netcentrics.com/,"Jun 7, 2024","Jun 7, 2024",YKGNJMVUXGS8,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0579P/GS35F0579P_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0579P&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,NETIZEN CORPORATION,GS-35F-578GA,4905 TILGHMAN ST. STE#210,,ALLENTOWN,PA,18104-9130,,800-450-1773,mhawkins@netizencorp.com,http://www.netizen.net,"Jul 27, 2027","Jul 27, 2037",G721JWX7HGQ1,s,,,,,,dv,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F578GA/GS35F578GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-578GA&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,NETORIAN,GS-35F-266AA,210 RESEARCH BLVD STE 160,,ABERDEEN,MD,21001-3480,,4439003800,cwhately@netorian.com,http://www.netorian.com,"Mar 18, 2028","Mar 18, 2033",J8KVPPKDM1C3,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F266AA/GS35F266AA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-266AA&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,NETSECURITY CORPORATION,GS-35F-0288Y,22375 BRODERICK DR STE 210,,DULLES,VA,20166-9344,,703-444-9009,inno@netsecurity.com,http://www.netsecurity.com,"Mar 26, 2027","Mar 26, 2032",E5ZCD2A35GJ8,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0288Y/GS35F0288Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0288Y&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"NETWORK SECURITY SYSTEMS PLUS, INC.",GS-35F-0232X,1751 PINNACLE DR STE 600,,MC LEAN,VA,22102-4007,,703-835-9773,wayne.clark@nssplus.com,http://www.nssplus.com,"Feb 14, 2026","Feb 14, 2031",JNLZMB3NU7J5,s,,,,,v,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0232X/GS35F0232X_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0232X&sin=54151HACS&src=elib&app=cat
Information Technology , IT Services,MAS,54151HACS ,"NEW DIRECTIONS TECHNOLOGIES, INC.",GS-35F-0621Y,137 W DRUMMOND AVE,,RIDGECREST,CA,93555-3583,,760-384-2444,abigail.gardner@ndti.net,http://www.ndti.net,"Sep 9, 2027","Sep 9, 2032",GF82WQ7CMEL4,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0621Y/GS35F0621Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0621Y&sin=54151HACS&src=elib&app=cat
